Kingdom	Turns	Player Won	Opponent VP	Player VP	Runtime
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.036870
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.036149
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.042497
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.042015
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.037503
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.038531
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.030760
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.035833
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	11	0.038791
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.034143
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.028710
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.029858
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.029100
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.033261
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.032327
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.026312
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.026996
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.032388
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.031749
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	23	0.029619
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.030276
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.029615
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	29	0.037266
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.033500
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.034504
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.041139
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.027803
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.030026
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.027211
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.030208
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.030055
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.034496
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.034367
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.025615
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.029556
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.031279
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.032270
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.027307
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.028284
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.030239
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	20	0.043993
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.025991
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.025348
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.027709
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.032876
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.033150
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.024211
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.029204
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.031938
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.029269
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.026398
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.033571
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.032890
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.034088
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.029267
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.030440
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.024986
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.026716
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.034975
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.033849
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	14	0.033641
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.031592
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.031189
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.035289
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.023468
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.036741
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	14	0.029183
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.033732
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	20	0.032938
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.029700
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	11	0.034689
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.033703
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.028673
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.038138
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.028864
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.024795
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.025267
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.031010
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.033075
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	11	0.033810
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.022483
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.028666
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.027268
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	22	0	51	14	0.023635
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.027837
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	23	0.037691
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.027152
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.037706
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.039925
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.040179
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.036896
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.023325
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.030841
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.036961
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	11	0.038352
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	20	0.033611
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.030392
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.020488
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	23	0.037576
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.026952
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.037687
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.033476
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.030654
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	20	0.026732
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	20	0.025618
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.040816
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.038292
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.029494
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.036475
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.031917
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.034799
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.026988
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.035782
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.023527
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	14	0.036963
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.030985
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.030325
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.027947
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.025406
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	20	0.057024
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.040939
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	23	0.033294
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	23	0.056240
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.036472
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.035912
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.040030
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.032484
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	23	0.039078
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	17	0.033425
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.031820
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.035225
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.032850
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.035829
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.044568
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.034062
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.033876
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.034058
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.036012
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.032694
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.035125
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.026829
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	23	0	51	14	0.024469
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.035663
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.038180
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.038302
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.041444
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.033628
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	17	0.037890
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	20	0.036275
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	17	0.032712
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.032009
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.039898
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.032098
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.022035
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.028843
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.025162
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.035669
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.034229
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.024700
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	17	0.034837
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	20	0.033932
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.034949
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.051179
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.042636
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.042006
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	11	0.032360
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	11	0.028901
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.027034
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.028305
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.034771
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	23	0.039733
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	23	0	51	14	0.029308
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.033438
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.035617
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.028792
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.027615
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.035366
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.034456
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.040881
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.030780
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.034781
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.029885
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	14	0.025709
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	20	0.031266
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.047889
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	14	0.034886
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.037965
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.034179
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.031441
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	17	0.029599
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.033660
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	23	0.049806
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	14	0.035487
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.031797
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	17	0.037588
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.033928
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.038516
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	20	0.027561
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	14	0.028306
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.022376
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.021097
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.019395
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.021741
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.020338
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.029351
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	20	0.020050
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	26	0.031573
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	17	0.025223
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	26	0.028902
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.025161
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.030473
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	17	0.023935
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.021158
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.022543
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.029850
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	17	0.024453
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	23	0.037141
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.030190
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.023545
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.020329
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	23	0.022613
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	20	0.030285
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	20	0.034468
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	33	0	51	23	0.037027
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.025367
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	11	0.021950
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	14	0.017715
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	17	0.017064
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.033620
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.035116
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.032257
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	17	0.031683
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.022371
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	14	0.020747
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	27	0	51	14	0.019185
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	20	0.020626
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.019360
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	20	0.029980
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.023407
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	29	0	51	20	0.029522
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	28	0	51	14	0.027658
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	11	0.024339
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	17	0.025129
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	24	0	51	11	0.018340
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	32	0	51	11	0.023976
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	30	0	51	14	0.022040
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	31	0	51	14	0.021981
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	25	0	51	11	0.022752
{0: 30, 1: 30, 2: 30, 3: 8, 4: 8, 5: 8, 6: 0}	26	0	51	17	0.038947
